id,name,description,category,latitude,longitude,source,source_url,tags,prefecture
overpass-0664,富士パノラマ台,,meditation,35.5019419,138.8018206,overpass,https://www.openstreetmap.org/node/6499036686,,kanagawa
overpass-0665,三舟山,ja:三舟山,walking,35.3001159,139.8953345,overpass,https://www.openstreetmap.org/node/6546739449,,tokyo
overpass-0666,三舟山展望台,,meditation,35.3024306,139.8968868,overpass,https://www.openstreetmap.org/node/6546739450,,tokyo
overpass-0667,陸橋,,meditation,35.5593881,139.7166696,overpass,https://www.openstreetmap.org/node/6552547685,,tokyo
overpass-0668,中の島展望台,,meditation,35.3114661,139.8068946,overpass,https://www.openstreetmap.org/node/6556453623,,tokyo
overpass-0669,見晴し台,,meditation,35.2525748,139.7414039,overpass,https://www.openstreetmap.org/node/6594152288,,kanagawa
overpass-0670,衣張山,,walking,35.3156089,139.5668283,overpass,https://www.openstreetmap.org/node/6612264475,,kanagawa
overpass-0671,矢作小山山頂,,walking,36.0052338,139.8931112,overpass,https://www.openstreetmap.org/node/6625414767,,tokyo
overpass-0672,猿橋,,meditation,35.6154724,138.9803848,overpass,https://www.openstreetmap.org/node/6704809967,,tokyo
overpass-0673,大仙山,,walking,35.0810906,138.9734057,overpass,https://www.openstreetmap.org/node/6763302325,,kanagawa
overpass-0674,浅間山,,walking,35.0290237,138.957501,overpass,https://www.openstreetmap.org/node/6763302326,,kanagawa
overpass-0675,守山,,walking,35.0451024,138.9384701,overpass,https://www.openstreetmap.org/node/6763302327,,kanagawa
overpass-0676,大嵐山,ja:大嵐山 (函南町),walking,35.064605,138.9255518,overpass,https://www.openstreetmap.org/node/6763302329,,kanagawa
overpass-0677,鷹ノ巣山,,walking,35.1070544,139.0360645,overpass,https://www.openstreetmap.org/node/6763302330,,kanagawa
overpass-0678,岩戸山,,walking,35.1254267,139.0635863,overpass,https://www.openstreetmap.org/node/6763302331,,kanagawa
overpass-0679,三国山,ja:三国山 (箱根山外輪山),walking,35.2159109,138.9841054,overpass,https://www.openstreetmap.org/node/6763302332,,kanagawa
overpass-0680,池ノ平,,walking,35.2018567,138.837336,overpass,https://www.openstreetmap.org/node/6763302345,,kanagawa
overpass-0681,大堤山,,walking,35.0360864,138.9122485,overpass,https://www.openstreetmap.org/node/6769418358,,kanagawa
overpass-0682,西沢つつじ園,,meditation,35.6737187,139.5964754,overpass,https://www.openstreetmap.org/node/6788946286,,tokyo
overpass-0683,烏山つつじ緑地,,meditation,35.6735294,139.5968674,overpass,https://www.openstreetmap.org/node/6788963985,,tokyo
overpass-0684,西之谷公園,,meditation,35.6725077,139.597186,overpass,https://www.openstreetmap.org/node/6788967685,,tokyo
overpass-0685,塩沢展望広場,,meditation,35.9616846,138.8566047,overpass,https://www.openstreetmap.org/node/6798109693,,tokyo
overpass-0686,イモリ山,,walking,35.917796,139.19433,overpass,https://www.openstreetmap.org/node/6807999737,,tokyo
overpass-0687,展望デッキ,,meditation,35.5753104,139.6594577,overpass,https://www.openstreetmap.org/node/6815465511,,tokyo
overpass-0688,ルーフテラス,,meditation,35.3116506,139.4874322,overpass,https://www.openstreetmap.org/node/6840774584,,kanagawa
overpass-0689,二瀬ダム 展望台,,meditation,35.9427587,138.9086238,overpass,https://www.openstreetmap.org/node/6847057900,,tokyo
overpass-0690,展望デッキ,,meditation,35.5013511,138.8015617,overpass,https://www.openstreetmap.org/node/6859319785,,kanagawa
overpass-0691,スカイタワー西東京,ja:スカイタワー西東京,meditation,35.7351079,139.5229679,overpass,https://www.openstreetmap.org/node/6901773291,,tokyo
overpass-0692,サクラの丘,,meditation,35.258861,139.1227651,overpass,https://www.openstreetmap.org/node/6929058200,,kanagawa
overpass-0693,見晴らしの丘広場,,meditation,35.2584885,139.1257375,overpass,https://www.openstreetmap.org/node/6929109423,,kanagawa
overpass-0694,Shibuya Sky,ja:SHIBUYA SKY,meditation,35.6582857,139.7022617,overpass,https://www.openstreetmap.org/node/6952876785,wheelchair;fee,tokyo
overpass-0695,燧山,,walking,35.8533852,139.2929379,overpass,https://www.openstreetmap.org/node/6966577904,,tokyo
overpass-0696,石射太郎山,,walking,35.2138289,139.9850867,overpass,https://www.openstreetmap.org/node/6975381023,,tokyo
overpass-0697,高宕山,ja:高宕山,walking,35.1982851,139.9924989,overpass,https://www.openstreetmap.org/node/6975381031,,tokyo
overpass-0698,相模湾眺望,,meditation,35.3095332,139.5077153,overpass,https://www.openstreetmap.org/node/6984040072,,kanagawa
overpass-0699,峯山,,walking,35.3104501,139.5063364,overpass,https://www.openstreetmap.org/node/6985857310,,kanagawa
overpass-0700,うさぎ山,,walking,35.3136807,139.511084,overpass,https://www.openstreetmap.org/node/6985857312,,kanagawa
overpass-0701,白鳩鳩舎,,meditation,35.6944303,139.7440516,overpass,https://www.openstreetmap.org/node/7005259585,,tokyo
overpass-0702,吉沢川紅葉,,meditation,35.3283079,139.5792873,overpass,https://www.openstreetmap.org/node/7056021979,autumn_leaves,kanagawa
overpass-0703,鷲の山,,walking,35.5482514,139.4999501,overpass,https://www.openstreetmap.org/node/7114835059,,kanagawa
overpass-0704,新倉山,,walking,35.5112564,138.8020363,overpass,https://www.openstreetmap.org/node/7154109297,,kanagawa
overpass-0705,そよぎの丘,,walking,35.7025005,139.4074903,overpass,https://www.openstreetmap.org/node/7159763175,,tokyo
overpass-0706,沖縄タウン,,meditation,35.6722698,139.6586473,overpass,https://www.openstreetmap.org/node/7166440685,,tokyo
overpass-0707,Terminal 2 Observation Deck (South),,meditation,35.5504887,139.7893694,overpass,https://www.openstreetmap.org/node/7249343082,,tokyo
overpass-0708,Terminal 2 Observation Deck (North),,meditation,35.5519319,139.7883405,overpass,https://www.openstreetmap.org/node/7249343083,,tokyo
overpass-0709,Gulliver's Deck,,meditation,35.5487351,139.7837692,overpass,https://www.openstreetmap.org/node/7251287087,,kanagawa
overpass-0710,やまゆり展望台,,meditation,35.4439094,139.3034863,overpass,https://www.openstreetmap.org/node/7275624324,,kanagawa
overpass-0711,見晴らし台,,meditation,36.0050827,139.3529048,overpass,https://www.openstreetmap.org/node/7301682302,,tokyo
overpass-0712,高本山,,walking,36.0132177,139.3633419,overpass,https://www.openstreetmap.org/node/7304229493,,tokyo
overpass-0713,仏果山,,walking,35.5205569,139.2581094,overpass,https://www.openstreetmap.org/node/7319182884,,kanagawa
overpass-0714,華厳山,,walking,35.4999718,139.2798614,overpass,https://www.openstreetmap.org/node/7319213793,,kanagawa
overpass-0715,高取山,ja:高取山 (厚木市),walking,35.4965827,139.2872429,overpass,https://www.openstreetmap.org/node/7331455761,,kanagawa
overpass-0716,シダンゴ山,,walking,35.4083163,139.1234833,overpass,https://www.openstreetmap.org/node/7334603153,,kanagawa
overpass-0717,高松山,ja:高松山 (松田町・山北町),walking,35.3896896,139.1024816,overpass,https://www.openstreetmap.org/node/7334603154,,kanagawa
overpass-0718,檜岳,,walking,35.431299,139.1156177,overpass,https://www.openstreetmap.org/node/7334603156,,kanagawa
overpass-0719,雨山,,walking,35.4379459,139.1233223,overpass,https://www.openstreetmap.org/node/7334603157,,kanagawa
overpass-0720,西峰,,walking,35.4868274,139.1706312,overpass,https://www.openstreetmap.org/node/7334603158,,kanagawa
overpass-0721,中峰,,walking,35.4900051,139.1755074,overpass,https://www.openstreetmap.org/node/7334603159,,kanagawa
overpass-0722,東峰,,walking,35.494411,139.1810381,overpass,https://www.openstreetmap.org/node/7334603160,,kanagawa
overpass-0723,高畑山,,walking,35.5002207,139.2123744,overpass,https://www.openstreetmap.org/node/7334603161,,kanagawa
overpass-0724,富士見台,,meditation,35.2789921,139.6402476,overpass,https://www.openstreetmap.org/node/7372140404,,kanagawa
overpass-0725,七国山,ja:七国山,walking,35.5785261,139.4403336,overpass,https://www.openstreetmap.org/node/7433885438,,tokyo
overpass-0726,権現山（横浜市金沢区六浦）,,walking,35.3309869,139.6174523,overpass,https://www.openstreetmap.org/node/7444228226,,kanagawa
overpass-0727,くじら山,,walking,35.6914028,139.5164718,overpass,https://www.openstreetmap.org/node/7484690033,,tokyo
overpass-0728,展望広場,,meditation,35.5857143,139.407032,overpass,https://www.openstreetmap.org/node/7487724591,,tokyo
overpass-0729,白泰山,ja:白泰山,walking,35.9568675,138.8011066,overpass,https://www.openstreetmap.org/node/7499989331,,tokyo
overpass-0730,青梅丘陵,,meditation,35.8152888,139.2151688,overpass,https://www.openstreetmap.org/node/7524965685,,tokyo
overpass-0731,青梅丘陵,,meditation,35.7926663,139.2615472,overpass,https://www.openstreetmap.org/node/7524965785,,tokyo
overpass-0732,大峰,,walking,35.5498952,139.2673452,overpass,https://www.openstreetmap.org/node/7543043953,,kanagawa
overpass-0733,服部牧場,,meditation,35.5480941,139.2583396,overpass,https://www.openstreetmap.org/node/7554662686,,kanagawa
overpass-0734,龍城山,,walking,35.0534008,138.9556461,overpass,https://www.openstreetmap.org/node/7645036835,,kanagawa
overpass-0735,小川と湿地,,meditation,35.6399269,139.7189471,overpass,https://www.openstreetmap.org/node/7657655687,,tokyo
overpass-0736,白旗山,別名、はなれ山（磯子の史話より）,walking,35.3912591,139.6139501,overpass,https://www.openstreetmap.org/node/7705605227,,kanagawa
overpass-0737,所沢ぶどう園,,meditation,35.8082404,139.5122162,overpass,https://www.openstreetmap.org/node/7732286685,,tokyo
overpass-0738,三浦半島　葉山町からの富士,関東の富士見100景 富士山の見えるまちづくり,meditation,35.267921,139.5754181,overpass,https://www.openstreetmap.org/node/7772325797,,kanagawa
overpass-0739,鎌北湖展望台,,meditation,35.9151252,139.2945477,overpass,https://www.openstreetmap.org/node/7802247399,,tokyo
overpass-0740,むらさき山 三つ葉つつじ園,,meditation,35.9392901,139.2564548,overpass,https://www.openstreetmap.org/node/7803765685,,tokyo
overpass-0741,北斎神奈川沖浪裏景観,,meditation,35.4457102,139.6968235,overpass,https://www.openstreetmap.org/node/7875527540,,kanagawa
overpass-0742,富士見台,,meditation,35.334527,139.5584479,overpass,https://www.openstreetmap.org/node/7886120710,,kanagawa
overpass-0743,コナラ林,,meditation,35.6377743,139.7178077,overpass,https://www.openstreetmap.org/node/7972571994,shade,tokyo
overpass-0744,もみじの新緑・紅葉,,meditation,35.6382503,139.71962,overpass,https://www.openstreetmap.org/node/7972637473,autumn_leaves,tokyo
overpass-0745,旅立ちの丘,,meditation,36.0036315,139.060406,overpass,https://www.openstreetmap.org/node/7975951211,,tokyo
overpass-0746,倉見山,,walking,35.5079546,138.8557155,overpass,https://www.openstreetmap.org/node/7988429866,,kanagawa
overpass-0747,嶺,,walking,35.8796243,139.1982203,overpass,https://www.openstreetmap.org/node/8039021843,,tokyo
overpass-0748,根藤,,walking,35.8759037,139.2138918,overpass,https://www.openstreetmap.org/node/8039021844,,tokyo
overpass-0749,榎窪山,,walking,35.602414,139.2648393,overpass,https://www.openstreetmap.org/node/8041580640,,tokyo
overpass-0750,宮地山,,walking,35.3961856,139.1297441,overpass,https://www.openstreetmap.org/node/8133024912,,kanagawa
overpass-0751,ガタクリ峰,,walking,35.5227513,139.1693315,overpass,https://www.openstreetmap.org/node/8230620151,,kanagawa
overpass-0752,浅間山,,walking,35.9827226,139.7429893,overpass,https://www.openstreetmap.org/node/8321448671,,tokyo
overpass-0753,見晴らしの丘,,meditation,36.002853,139.3535361,overpass,https://www.openstreetmap.org/node/8326604658,,tokyo
overpass-0754,天満山,,walking,35.1025046,139.8381901,overpass,https://www.openstreetmap.org/node/8370615480,,tokyo
overpass-0755,津辺野山,,walking,35.1123348,139.8647332,overpass,https://www.openstreetmap.org/node/8370615481,,tokyo
overpass-0756,人骨山,,walking,35.1310353,139.9259734,overpass,https://www.openstreetmap.org/node/8370615482,,tokyo
overpass-0757,津森山,,walking,35.1389232,139.9325556,overpass,https://www.openstreetmap.org/node/8370615483,shade,tokyo
overpass-0758,コボちゃん増,,meditation,35.7029714,139.7367749,overpass,https://www.openstreetmap.org/node/8513058923,,tokyo
overpass-0759,城山,,walking,35.8041178,139.1266327,overpass,https://www.openstreetmap.org/node/8544175733,,tokyo
overpass-0760,地球が丸く見える展望台,,meditation,35.159597,139.835942,overpass,https://www.openstreetmap.org/node/8591259794,,tokyo
overpass-0761,旧二ツ塚峠,,walking,35.7654704,139.2513695,overpass,https://www.openstreetmap.org/node/8639231857,,tokyo
overpass-0762,西側展望デッキ,,meditation,35.6677864,139.9412462,overpass,https://www.openstreetmap.org/node/8690812651,,tokyo
overpass-0763,東側展望デッキ,,meditation,35.6687604,139.9448086,overpass,https://www.openstreetmap.org/node/8690812652,,tokyo
overpass-0764,第1休憩所,,meditation,35.7937926,139.2575792,overpass,https://www.openstreetmap.org/node/8692142449,bench,tokyo
overpass-0765,第2休憩所,,meditation,35.793264,139.2555665,overpass,https://www.openstreetmap.org/node/8692142450,bench,tokyo
overpass-0766,矢倉台,,meditation,35.7930098,139.2355062,overpass,https://www.openstreetmap.org/node/8692142480,,tokyo
overpass-0767,大常木山,,walking,35.8474421,138.8818074,overpass,https://www.openstreetmap.org/node/8755750106,,tokyo
overpass-0768,栃本関所跡,,meditation,35.9446856,138.8627763,overpass,https://www.openstreetmap.org/node/8815678319,,tokyo
overpass-0769,滝沢ダム下流広場,,meditation,35.9569607,138.9033841,overpass,https://www.openstreetmap.org/node/8815678321,,tokyo
overpass-0770,金蔵落しの渓流,,meditation,35.9439936,138.9672693,overpass,https://www.openstreetmap.org/node/8816838920,,tokyo
overpass-0771,神庭鍾乳洞,,meditation,35.9374665,138.9428577,overpass,https://www.openstreetmap.org/node/8816838921,,tokyo
overpass-0772,橋倉川第二ダム,,meditation,36.0922739,138.8011113,overpass,https://www.openstreetmap.org/node/8816839220,,tokyo
overpass-0773,三十槌の氷柱,,meditation,35.9449579,138.9261786,overpass,https://www.openstreetmap.org/node/8816841118,,tokyo
overpass-0774,神庭洞窟,,meditation,35.9377329,138.9434756,overpass,https://www.openstreetmap.org/node/8816841720,,tokyo
overpass-0775,高取山,,walking,35.4024264,139.2544198,overpass,https://www.openstreetmap.org/node/8842141418,,kanagawa
overpass-0776,見越山,,walking,35.3951426,139.2544732,overpass,https://www.openstreetmap.org/node/8842141419,,kanagawa
overpass-0777,念仏山,,walking,35.3914036,139.2506279,overpass,https://www.openstreetmap.org/node/8842141420,,kanagawa
overpass-0778,浅間山,,walking,35.4230551,139.2376499,overpass,https://www.openstreetmap.org/node/8842141424,,kanagawa
overpass-0779,寺山見晴台山頂,,walking,35.8182428,139.3299357,overpass,https://www.openstreetmap.org/node/8916271856,,tokyo
overpass-0780,三国山,ja:三国山 (神奈川県・山梨県・静岡県),walking,35.3988643,138.9126566,overpass,https://www.openstreetmap.org/node/8957728010,,kanagawa
overpass-0781,連行峰,ja:連行峰,walking,35.6699891,139.1426763,overpass,https://www.openstreetmap.org/node/8981886587,,tokyo
overpass-0782,醍醐丸,ja:醍醐丸,walking,35.6677052,139.1613646,overpass,https://www.openstreetmap.org/node/8981886588,,tokyo
overpass-0783,どんぐりの広場,,meditation,35.8332141,139.3521444,overpass,https://www.openstreetmap.org/node/9007956778,,tokyo
overpass-0784,大野山,ja:大野山 (神奈川県),walking,35.3859758,139.0487323,overpass,https://www.openstreetmap.org/node/9085376445,,kanagawa
overpass-0785,日影山,,walking,35.4102099,139.0831005,overpass,https://www.openstreetmap.org/node/9085376446,,kanagawa
overpass-0786,愛宕山,,walking,35.174229,139.9484938,overpass,https://www.openstreetmap.org/node/9105429574,,tokyo
overpass-0787,明神ヶ岳,ja:明神ヶ岳 (神奈川県),walking,35.2794977,139.0525134,overpass,https://www.openstreetmap.org/node/9148441788,,kanagawa
overpass-0788,頭高山,,walking,35.3617548,139.1632204,overpass,https://www.openstreetmap.org/node/9229281466,,kanagawa
overpass-0789,塔ノ峰,ja:塔ノ峰,walking,35.2425078,139.0975928,overpass,https://www.openstreetmap.org/node/9232362041,,kanagawa
overpass-0790,一国坂展望ポイント,,meditation,35.2831781,139.6566666,overpass,https://www.openstreetmap.org/node/9242911179,,kanagawa
overpass-0791,都筑中央公園　展望広場,,meditation,35.5482734,139.5698027,overpass,https://www.openstreetmap.org/node/9262697400,,kanagawa
overpass-0792,南郷山,ja:南郷山,walking,35.1767637,139.1043947,overpass,https://www.openstreetmap.org/node/9271933876,,kanagawa
overpass-0793,幕山,ja:幕山,walking,35.1737119,139.0913236,overpass,https://www.openstreetmap.org/node/9271947292,,kanagawa
overpass-0794,権現山,,walking,35.2667941,139.6384079,overpass,https://www.openstreetmap.org/node/9283049814,,kanagawa
overpass-0795,聖岳,,walking,35.2047161,139.0966773,overpass,https://www.openstreetmap.org/node/9290014952,,kanagawa
overpass-0796,見晴し台,,meditation,35.268057,139.643894,overpass,https://www.openstreetmap.org/node/9297842500,,kanagawa
overpass-0797,南無谷崎,,meditation,35.0658555,139.819503,overpass,https://www.openstreetmap.org/node/9300492969,,tokyo
overpass-0798,屏風山,ja:屏風山 (神奈川県),walking,35.1970801,139.0384197,overpass,https://www.openstreetmap.org/node/9305111601,,kanagawa
overpass-0799,城山,,walking,35.1562668,139.084779,overpass,https://www.openstreetmap.org/node/9308619047,,kanagawa
overpass-0800,常磐富士見台,,meditation,35.3240638,139.5270666,overpass,https://www.openstreetmap.org/node/9311816105,,kanagawa
overpass-0801,御殿山,ja:御殿山 (千葉県),walking,35.0887532,139.9478368,overpass,https://www.openstreetmap.org/node/9313418000,,tokyo
overpass-0802,大峰,,walking,35.9484528,138.8715872,overpass,https://www.openstreetmap.org/node/9316541495,,tokyo
overpass-0803,大黒山,,walking,35.9484064,138.9040995,overpass,https://www.openstreetmap.org/node/9316541496,,tokyo
overpass-0804,星ヶ山,,walking,35.188856,139.0973036,overpass,https://www.openstreetmap.org/node/9330788715,,kanagawa
overpass-0805,竜喰山,,walking,35.8549288,138.8723199,overpass,https://www.openstreetmap.org/node/9372281236,,tokyo
overpass-0806,カバアノ頭,,walking,35.8738229,138.8808248,overpass,https://www.openstreetmap.org/node/9372349088,,tokyo
overpass-0807,平代山,,walking,35.5741552,139.2439485,overpass,https://www.openstreetmap.org/node/9382978694,,tokyo
overpass-0808,津久井堂所山,,walking,35.5775457,139.2504216,overpass,https://www.openstreetmap.org/node/9382996335,,tokyo
overpass-0809,展望の丘,,meditation,35.6775245,139.5267896,overpass,https://www.openstreetmap.org/node/9383404890,,tokyo
overpass-0810,泰光寺山,,walking,35.6030049,139.255503,overpass,https://www.openstreetmap.org/node/9384746777,,tokyo
overpass-0811,コンピラ山,,walking,35.6116206,139.2348761,overpass,https://www.openstreetmap.org/node/9384754863,,tokyo
overpass-0812,大洞山,13A-420,walking,35.6138594,139.2312631,overpass,https://www.openstreetmap.org/node/9384754864,,tokyo
overpass-0813,東山,,walking,35.6033533,139.2510259,overpass,https://www.openstreetmap.org/node/9384760670,,tokyo
overpass-0814,入沢山,https://www.yamakei-online.com/yama-ya/detail.php?id=1414,walking,35.604609,139.2485217,overpass,https://www.openstreetmap.org/node/9384764624,,tokyo
overpass-0815,中沢山,,walking,35.6074453,139.2382921,overpass,https://www.openstreetmap.org/node/9384771523,,tokyo
overpass-0816,大野良ラジ場,,meditation,35.4999406,139.3414026,overpass,https://www.openstreetmap.org/node/9385117418,,kanagawa
overpass-0817,城山,,walking,36.0966406,138.8330581,overpass,https://www.openstreetmap.org/node/9387619009,,tokyo
overpass-0818,雌龍籠山,,walking,35.6035346,139.276702,overpass,https://www.openstreetmap.org/node/9387812041,,tokyo
overpass-0819,牡龍籠山,,walking,35.6056422,139.2773962,overpass,https://www.openstreetmap.org/node/9391703124,,tokyo
overpass-0820,古代蓮 群生地,,meditation,36.0338176,139.669247,overpass,https://www.openstreetmap.org/node/9414312518,,tokyo
overpass-0821,上稲荷山,,walking,35.2801929,139.6546421,overpass,https://www.openstreetmap.org/node/9420332656,,kanagawa
overpass-0822,下稲荷山,,walking,35.2782968,139.6548201,overpass,https://www.openstreetmap.org/node/9420332657,,kanagawa
overpass-0823,狭山富士,,walking,35.7684718,139.4096841,overpass,https://www.openstreetmap.org/node/9438504458,,tokyo
overpass-0824,不動山,別名、北湖峰（杉田十境眺望図より）,walking,35.3876683,139.6128349,overpass,https://www.openstreetmap.org/node/9532462925,,kanagawa
overpass-0825,富士山と丹沢山地,,meditation,35.4659584,139.5127181,overpass,https://www.openstreetmap.org/node/9556266075,,kanagawa
overpass-0826,水室山,,walking,35.1971744,139.9224557,overpass,https://www.openstreetmap.org/node/9591342132,,tokyo
overpass-0827,白谷小丸,,walking,35.6830545,138.8586988,overpass,https://www.openstreetmap.org/node/9608260907,,tokyo
overpass-0828,鹿留山,,walking,35.4879787,138.8783999,overpass,https://www.openstreetmap.org/node/9608307782,,kanagawa
overpass-0829,風の展望台,,meditation,35.5930065,139.4003187,overpass,https://www.openstreetmap.org/node/9722271958,,tokyo
overpass-0830,要害山,,walking,35.7721004,139.2271896,overpass,https://www.openstreetmap.org/node/9724479585,,tokyo
overpass-0831,展望台,,meditation,35.719851,139.9727029,overpass,https://www.openstreetmap.org/node/9793797565,,tokyo
overpass-0832,滝田城址,,meditation,35.062585,139.893323,overpass,https://www.openstreetmap.org/node/9802072285,,tokyo
overpass-0833,嶺岡大塚山,,walking,35.1205739,139.9875706,overpass,https://www.openstreetmap.org/node/9805350706,,tokyo
overpass-0834,三郡山,,walking,35.1556306,139.993065,overpass,https://www.openstreetmap.org/node/9805364485,,tokyo
overpass-0835,二ツ山（南峰）,,walking,35.1148551,139.9739739,overpass,https://www.openstreetmap.org/node/9805364486,,tokyo
overpass-0836,二ツ山（北峰）,,walking,35.1176915,139.9735276,overpass,https://www.openstreetmap.org/node/9805364487,,tokyo
overpass-0837,伊勢山（横浜市磯子区森）,この山には、その昔、天照太神宮があったという（磯子の史話より）,walking,35.392885,139.6103025,overpass,https://www.openstreetmap.org/node/9847876839,shade,kanagawa
overpass-0838,アメリカ山,,walking,35.4412343,139.6515851,overpass,https://www.openstreetmap.org/node/9847876840,,kanagawa
overpass-0839,掃部山,,walking,35.4529595,139.6255129,overpass,https://www.openstreetmap.org/node/9847876841,,kanagawa
overpass-0840,野島山,,walking,35.3271804,139.6354602,overpass,https://www.openstreetmap.org/node/9847876842,,kanagawa
overpass-0841,石垣山,ja:石垣山,walking,35.2351523,139.1271233,overpass,https://www.openstreetmap.org/node/9847876843,,kanagawa
overpass-0842,石保戸山,,walking,35.831723,138.8047242,overpass,https://www.openstreetmap.org/node/9855757006,,tokyo
overpass-0843,莫越山,,walking,35.016813,139.9540781,overpass,https://www.openstreetmap.org/node/9875877156,,tokyo
overpass-0844,大黒山,,walking,35.112899,139.8279039,overpass,https://www.openstreetmap.org/node/9877578999,,tokyo
overpass-0845,三島スカイウォーク,,meditation,35.1518793,138.9806281,overpass,https://www.openstreetmap.org/node/9969055017,,kanagawa
overpass-0846,八景の棚,,meditation,35.5219922,139.3775886,overpass,https://www.openstreetmap.org/node/10006253717,,kanagawa
overpass-0847,佐久間ダム湖親水公園,,meditation,35.1263686,139.9001462,overpass,https://www.openstreetmap.org/node/10023360522,,tokyo
overpass-0848,弘法山,,walking,35.9767125,139.2847967,overpass,https://www.openstreetmap.org/node/10131230452,,tokyo
overpass-0849,Mt Fuji View Otoge Pass,,meditation,35.2810626,138.9888297,overpass,https://www.openstreetmap.org/node/10153795518,,kanagawa
overpass-0850,山桜のおか,,meditation,35.6134237,139.2804363,overpass,https://www.openstreetmap.org/node/10230157669,cherry_blossom,tokyo
overpass-0851,段木入のおか,,meditation,35.6173298,139.2774717,overpass,https://www.openstreetmap.org/node/10230157670,,tokyo
overpass-0852,けやき坂,,walking,35.6594416,139.7278938,overpass,https://www.openstreetmap.org/node/10234973244,,tokyo
overpass-0853,仙台坂,,walking,35.6519338,139.7306493,overpass,https://www.openstreetmap.org/node/10234973245,,tokyo
overpass-0854,堀切峠,,walking,35.4658996,139.3192012,overpass,https://www.openstreetmap.org/node/10285948114,,kanagawa
overpass-0855,愛宕山,,walking,35.890597,139.274672,overpass,https://www.openstreetmap.org/node/10537326907,,tokyo
overpass-0856,龍ヶ谷山,,walking,35.9366071,139.2942059,overpass,https://www.openstreetmap.org/node/10565048713,,tokyo
overpass-0857,吾妻山,ja:吾妻山 (神奈川県),walking,35.2993847,139.2498817,overpass,https://www.openstreetmap.org/node/10572522244,,kanagawa
overpass-0858,崎山,別名、吐月峰（杉田十境眺望図より）,walking,35.3769376,139.627585,overpass,https://www.openstreetmap.org/node/10576699836,,kanagawa
overpass-0859,凌雲峰,"杉田十境眺望図より
桐ヶ谷の西側にあったという",walking,35.3851527,139.6102735,overpass,https://www.openstreetmap.org/node/10576699837,,kanagawa
overpass-0860,正山,,walking,36.0280994,139.3027534,overpass,https://www.openstreetmap.org/node/10698583234,,tokyo
overpass-0861,桜山,,walking,35.476975,139.2990668,overpass,https://www.openstreetmap.org/node/10726417255,cherry_blossom,kanagawa
overpass-0862,鳶尾山,,walking,35.5044711,139.32471,overpass,https://www.openstreetmap.org/node/10727751315,,kanagawa
overpass-0863,石楯山,,walking,35.6126857,139.1303551,overpass,https://www.openstreetmap.org/node/10728965591,,tokyo
overpass-0864,古峯山,,walking,35.6100254,139.1443294,overpass,https://www.openstreetmap.org/node/10728967526,,tokyo
overpass-0865,一本松山,,walking,35.6099752,139.1378599,overpass,https://www.openstreetmap.org/node/10728967527,,tokyo
overpass-0866,京塚山,,walking,35.6073344,139.144147,overpass,https://www.openstreetmap.org/node/10728967528,,tokyo
overpass-0867,八菅山,,walking,35.5180086,139.3161319,overpass,https://www.openstreetmap.org/node/10735390948,,kanagawa
overpass-0868,物見山,,walking,36.0287982,139.2796147,overpass,https://www.openstreetmap.org/node/10749685772,,tokyo
overpass-0869,寺域山,,walking,35.3644334,139.6070898,overpass,https://www.openstreetmap.org/node/10795096714,,kanagawa
overpass-0870,権現山（横浜市金沢区柴町）,,walking,35.3439693,139.6358006,overpass,https://www.openstreetmap.org/node/10796952313,,kanagawa
overpass-0871,胡桃山,,walking,35.3278936,139.5764628,overpass,https://www.openstreetmap.org/node/10833442474,,kanagawa
overpass-0872,伊勢山（横浜市西区宮崎町）,,walking,35.4502082,139.6258025,overpass,https://www.openstreetmap.org/node/10833485875,,kanagawa
overpass-0873,高根山,,walking,36.0950425,139.3434834,overpass,https://www.openstreetmap.org/node/10857073665,,tokyo
overpass-0874,淡島標高,,walking,35.0331323,138.8874821,overpass,https://www.openstreetmap.org/node/10866467359,,kanagawa
overpass-0875,ロックテラス,,meditation,35.0318027,138.8892238,overpass,https://www.openstreetmap.org/node/10866467374,,kanagawa
overpass-0876,愛宕山,ja:愛宕山 (東京都港区),walking,35.6647678,139.7487461,overpass,https://www.openstreetmap.org/node/10875876583,,tokyo
overpass-0877,大峰山,,walking,36.0329109,139.2566335,overpass,https://www.openstreetmap.org/node/10927537506,,tokyo
overpass-0878,展望台,,meditation,35.3299096,139.4914289,overpass,https://www.openstreetmap.org/node/10931689469,,kanagawa
overpass-0879,金勝山,,walking,36.0809736,139.2293,overpass,https://www.openstreetmap.org/node/10938122402,,tokyo
overpass-0880,長塚山,,walking,35.381513,139.6152691,overpass,https://www.openstreetmap.org/node/10951482871,,kanagawa
overpass-0881,妙観寺山,,walking,35.3812099,139.6196851,overpass,https://www.openstreetmap.org/node/10951482872,,kanagawa
overpass-0882,妙法寺山,,walking,35.3804546,139.6200762,overpass,https://www.openstreetmap.org/node/10951482873,,kanagawa
overpass-0883,西丹那駐車場,,meditation,35.0850098,139.0265288,overpass,https://www.openstreetmap.org/node/11035286691,parking,kanagawa
overpass-0884,玄岳駐車場,,meditation,35.0846573,139.0304461,overpass,https://www.openstreetmap.org/node/11035286701,parking,kanagawa
overpass-0885,見晴台,,walking,35.4081139,139.4063582,overpass,https://www.openstreetmap.org/node/11047504121,,kanagawa
